Primary Name	Arrival_Date	PIC tier	Ammonia (NH3) as Nitrogen (N)	Barometric pressure	Dissolved Oxygen	Dissolved Oxygen Percent Saturation	Fecal Coliform	Flow	Nitrate as N	Nitrite as N	pH	Phosphate as P	Precipitation	Precipitation (24 hour)	Salinity	Silicate as Si	Specific Conductivity (at 25 deg C)	Stream/River Stage	"Temperature, water"	Total Persulfate Nitrogen	Total Persulfate Phosphorus	Turbidity
Jimmycomelately 0.15	6/21/2016	1	4.5	30.2	10.6		26		107.04	0.59	7.7	16.42			0.1	"8,868.96"	158	0.88	11.1	289.6	21	1
Jimmycomelately 0.15	7/19/2016	1	5.5	30.11	9.7		46		68.67	0.46	7.9	19.1			0.1	"9,302.59"	222	0.67	13.5	221.16	24.43	1
Jimmycomelately 0.15	8/15/2016	1	4.9	30.09	9.4		10		134.56	0.88	7.8	22.54			0.1	"9,672.75"	254	0.6	14	263.16	22.5	0
Jimmycomelately 0.15	9/20/2016	1	164.6	30.17	9		8		194.88	12.8	7.4	68.82			0.1	"9,390.04"	269	0.68	11	550.99	89.21	4
Jimmycomelately 0.15	10/18/2016	1	13.3	29.97	10.9	95	2		681.2	2.51	7.4	20.56			0.1	"8,628.93"	132	1.14	9.3	"1,251.16"	42.43	6
Jimmycomelately 0.15	11/14/2016	1	13.8	30.06	10.8	94	4		214.3	0.88	7.7	19.74			0.1	"9,722.25"	171	0.85	9.8	463.09	42.74	1
Jimmycomelately 0.15	12/13/2016	1	4.3	30.33	13.3	97	2		305.44	0.27	8	15.46			0.1	"9,036.16"	162	0.86	2.7	507.07	37.47	3
Jimmycomelately 0.15	1/9/2017	1	5.4	29.6	13.5	97	62		463.37	0.92	7.3	18.13			0.1	"8,458.99"	152	1.04	1.3	804.98	62.59	7
Jimmycomelately 0.15	2/14/2017	1	5.4	30.04	13.5	98	4		469.42	1.02	7.9	14.11			0.1	"17,504.73"	129	1.08	2.4	713.62	46.43	6
Jimmycomelately 0.15	3/14/2017	1	4.9	29.68	12.2	98	4		348.54	2.02	7.4	10.99			0.1	"7,715.13"	97	1.7	5.7	665.61	60.87	16
Jimmycomelately 0.15	4/17/2017	1	3.8	29.81	11.7	96	2		238.88	1.38	7.8	10.27			0.1	"10,367.79"	118	1.38	7	702.16	52.08	7
Jimmycomelately 0.15	5/9/2017	1	3.5	30.1	11.8	97	48		187.48	1	8	12.11			0.1	"11,019.66"	133	1.1	7.4	421.39	39.69	3
Jimmycomelately 0.15	6/13/2017	1	4.1	30.11	10.7	95	20		136.86	0.74	7.8	17.41			0.1	"9,169.85"	181	0.86	10.6	359.46	50.37	1
Jimmycomelately 0.15	7/18/2017	1	10.3	30.05	10	93	4		115.63	0.84	7.9	20.15			0.1	"11,287.92"	244	0.72	12	236.15	47.86	0
Jimmycomelately 0.15	8/14/2017	1	4.9	30.03	9.7	92	2		116.17	0.87	8	21.92			0.1	"9,032.87"	265	0.7	13.1	348.5	63.16	1
Jimmycomelately 0.15	9/19/2017	1	39.3	29.73	10	90	12		138.79	1.45	7.8	34.91			0.1	"7,447.11"	273	0.66	10.5	309.07	63.42	2
Jimmycomelately 0.15	10/10/2017	1	43.7	29.87	10.4	89	4		131.02	3.02	8	28.54			0.1	"9,157.30"	283	0.66	8.6	297.74	57.44	1
Jimmycomelately 0.15	11/13/2017	1	39.1	29.61	11.8	98	86		784.38	4.03		29.34			0	"6,509.77"	104	1.86	6.8	"1,582.92"	162.26	52
Jimmycomelately 0.15	12/12/2017	1	13.5	30.48	13.2	96	2		273.89	0.7		16.35			0.1	"8,889.92"	158	0.84	3	473.45	39.23	2
Jimmycomelately 0.15	1/8/2018	1	7.3	29.8	12.5	98	2		284.57	1.66		14.68			0	"8,453.29"	113	1.22	5	562.11	38.12	6
Jimmycomelately 0.15	2/13/2018	1	35.4	30.31	13.6	98	6		245.06	0.81	7.7	13.41			0.1	"8,874.20"	131	1.08	2.5	452.56	55.92	4
Jimmycomelately 0.15	3/13/2018	1	2.1	29.64	12.6	99	4		230.76	1.42	7.8	9.69			0.1	"7,921.73"	103	1.4	4.6	474.57	56.33	9
Jimmycomelately 0.15	4/16/2018	1	19	29.59	12.4	101	60		245.52	1.77	7.7	14.89			0	"6,538.06"	82	3.6	6.1	936.58	125.13	103
Jimmycomelately 0.15	5/15/2018	1	3.4	29.94	10.3	94	2		135.52	0.79	7.9	14.3			0.1	"9,799.27"	182		11.4	336.21	37.8	2
Jimmycomelately 0.15	6/12/2018	1	3.8	30.12	11.2	96	8		91.5	0.67	7.8	16.88			0.1	"8,679.22"	175		8.9	258.22	35.97	1
Jimmycomelately 0.15	7/10/2018	1	2.2	30.25	9.9	93	10		107.83	0.88	7.9	23.11			0.1	"9,428.08"	230		12.9	243.12	37.91	3
Jimmycomelately 0.15	8/13/2018	1	6.3	30.12	9.6	92	16		138.06	0.76	7.9	26.51			0.1	"9,292.11"	250		13.6	306.31	40.49	2
Jimmycomelately 0.15	9/11/2018	1	5	29.93	9.6	90	6		107.42	0.86	8	25.63			0.1	"9,253.15"	278	0.72	12.5	188.86	37.82	1
Jimmycomelately 0.15	10/9/2018	1	4.2	29.91	10.6	93	124		171.87	0.24	7.9	31.54			0.1	"8,577.83"	216	1.16	9.8	364.07	48.63	3
Jimmycomelately 0.15	11/13/2018	1	0.6	30.35	12.2	94	2		131.1	0.89	7.8	18.18			0.1	"8,854.19"	141	0.78	4.7	248.95	33.67	3
Jimmycomelately 0.15	12/11/2018	1	7.3	29.71	11.9	93	94		147.9	0.86		21.21			0.1	"8,857.90"	248	0.78	4.8	266.18	37.41	1
Jimmycomelately 0.15	1/7/2019	1	9.2	30.02	13	98	4		457.97	1.65	7.6	13.03			0.1	"8,180.54"	118	1.54	3.9	809.28	50.44	7
Jimmycomelately 0.15	2/26/2019	1	8.8	30.14	13.8	99	2		442.38	0.94		13			0.1	"9,244.44"	152		1.7	714.04	32.83	5
Jimmycomelately 0.15	3/12/2019	1	0.6	29.81	13.3	98	2		263.6	0.78	7.6	20.48			0.1	"9,080.01"	170		2.4	462.22	30.39	3
Jimmycomelately 0.15	4/15/2019	1	2.8	29.31	12.5	99	4		182.23	1.41	7.9	10.95			0.1	"8,261.50"	113		5.2	513.58	35.52	6
Jimmycomelately 0.15	5/14/2019	1	8.2	29.89	10.6	94	18		143.18	0.85	7.9	19.41			0.1	"9,430.12"	216		9.7	347.6	48.02	8
Jimmycomelately 0.15	6/11/2019	1	6.9	30.27	10.4	94	196		110.1	1.06	7.7	21.68			0.1	"9,688.05"	226		11.5	236.84	35.5	2
Jimmycomelately 0.15	7/9/2019	1	4.6	29.97	10.2	95	72		86.1	1.09	7.8	23.47			0.1	"9,383.46"	210		12.2	232.36	35.8	0
Jimmycomelately 0.15	8/12/2019	1	6.1	30.13	9.8	95	60		125.24	0.98	8	29.4			0.1	"9,364.53"	243		14.2	239.14	42.75	2
Jimmycomelately 0.15	9/10/2019	1	26	29.92	9.6	93	42		162.94	1.36	6.9	34.71			0.1	"9,372.62"	256		13.6	380.4	54.13	1
Jimmycomelately 0.15	10/8/2019	1	63.8	29.88	10.2	88	8		144.84	10.3	7.6	32.85			0.1	"9,147.08"	249		8.7	367.92	60.68	2
Jimmycomelately 0.15	11/12/2019	1	11	30.08	11	92	4		95	1.57	7.5	22.98			0.1	"9,104.22"	244		4.3	238.24	41.77	
Jimmycomelately 0.15	12/10/2019	1	5.2	30.11	12.2	95	10		413.76	1.36	7.8	25.37			0.1	"8,619.14"	207		5.3	619	38.66	2
Jimmycomelately 0.15	1/21/2020	1	22.1	29.56	12.9	54	16		592.62	2.41		15.48			0	"8,419.05"	96		4.2	"1,271.33"	97.11	80
Jimmycomelately 0.15	2/11/2020	1		30.24	12.9	99	8				7.7				0		108		4.4			10
Jimmycomelately 0.15	3/10/2020	1	3	30.17	13.2	97	6		233.96	0.6	7.7	13.95			0.1	"9,043.88"	158		2.9	439.37	27.4	2
Jimmycomelately 0.15	4/12/2020	1		30.21	11.5	95	2				8				0.1		187		7.6			1
Jimmycomelately 0.15	5/12/2020	1		29.62	10.4	95	2				7.7				0.1		188		10.8			3
Jimmycomelately 0.15	6/15/2020	1	1.6	29.78	11.2	98	32		235.17	2.05		10.62			0.1	"9,044.58"	103		9.5	552.26	47.38	13
Jimmycomelately 0.15	7/14/2020	1	2.8	30.13	10.5	95	10		107.36	0.48		17.69			0.1	"9,579.22"	171		11	301.56	33.87	0
Jimmycomelately 0.15	8/12/2020	1		29.98	9.7	92	24								0.1		240		12.7			0
Jimmycomelately 0.15	9/28/2020	1		30.32	9.7	87	172				7.5				0.1		241	0.93	11			1
Jimmycomelately 0.15	10/12/2020	1	26.2	30.09	9.6	85	90		84.75	5.97	7.6	28.98			0.1	"8,857.68"	255	1.02	10.4			1
Jimmycomelately 0.15	11/16/2020	1	10.3	29.88	12.1	95	18		474.19	1.29	8.2	23.1			0.1	"8,543.82"	219	1.1	5			1
Jimmycomelately 0.15	12/7/2020	1		30.2	12.4	95	4				8				0.1		217	1	4.6			1
Jimmycomelately 0.15	1/11/2021	1		29.96	12.2	98	4				6.7				0.1		119		6.1			7
Jimmycomelately 0.15	2/9/2021	1		30.14	13.2	97	2				7.7				0.1		131		2.8			3
Jimmycomelately 0.15	3/8/2021	1	10.6	29.94	13.3	99	4		294.61	0.72	7.8	13.37			0.1	"6,244.94"	135		3.3	567.52	26.39	2
Jimmycomelately 0.15	4/19/2021	1		30.19	11.8	100	2				7.8				0.1		187		8.5			1
Jimmycomelately 0.15	5/10/2021	1	3.1	30.24	11.5	97	168		107.69	0.88	7.9	17.01			0.1	"7,920.02"	202		8.2	261.41	25.75	1
Jimmycomelately 0.15	6/14/2021	1		29.95	10.4	95	60				7.7				0.1		181		11.3			1
Jimmycomelately 0.15	7/12/2021	1	5.5	30.05	9.6	91	75		170.24	1.17	7.7	22.55			0.1	"8,652.33"	266		13.2	282.93	43.5	1
Jimmycomelately 0.15	8/9/2021	1		30.09	9.5	91	20				7.7				0.1		287		13.6			1
Jimmycomelately 0.15	9/13/2021	1	13.9	30.16	9.7	90	56		149.83	1.05	7.8	31.88			0.1	"7,859.49"	290		12.3	291.7	54.6	1
Jimmycomelately 0.15	10/11/2021	1		30.23	10.7	89	74				7.7				0.1		276		7.8			1
Jimmycomelately 0.15	11/8/2021	1	4.1	29.95	12.1	96	16		378.03	1.15	8.1	17.26			0.1	"7,482.42"	165		5.3	702.62	31.53	2
Jimmycomelately 0.15	12/13/2021	1		29.4	12.5	98	10				7.2				0		112		4.5			9
Jimmycomelately 0.15	1/10/2022	1	0.3	30.19	13.3	99	2		406.63	1.02	7.8	12.21			0	"6,714.25"	115		3.4	711.28	30.54	7
Jimmycomelately 0.15	2/14/2022	1		29.78	12.6	97	8				7.8				0.1		176		4.2			2
Jimmycomelately 0.15	3/14/2022	1	0.6	29.95	12.4	99	4		205.09	0.54		14.55			0.1	"7,734.36"	151		5.5	429.81	27.35	3
Jimmycomelately 0.15	4/26/2022	1		29.96	12.2	99	4				7.8				0.1		104		6.3			5
Jimmycomelately 0.15	5/9/2022	1	0.4	29.84	12.5	99	10		155.61	1.04	7.8	9.94			0.1	"7,156.65"	109		5.2	454.41	27.66	6
Jimmycomelately 0.15	6/13/2022	1		29.96	11.2	97	12				7.8				0.1		133		9.2			4
Jimmycomelately 0.15	7/12/2022	1	5.2	29.91	9.9	94	42		115.93	0.65	7.9	20.79			0.1	"8,121.95"	200		12.9	280.44	38.91	1
Jimmycomelately 0.15	8/8/2022	1		29.94	9.4	92	368				7.8				0.1		191		14.1			1
Jimmycomelately 0.15	9/12/2022	1	128	29.98	8.4	81	24		254.64	3.13	7.7	36.9			0.1	"8,560.88"	216		13.3	652.45	84.52	11
Jimmycomelately 0.15	10/10/2022	1		30	7.6	69	68				7.7				0.1		297		11.2			1
Jimmycomelately 0.15	11/14/2022	1	4.1	30.4	12.5	95	20		378.03	1.15	7.8	17.26			0.1	"7,482.42"	204		4.4	702.62	31.53	2
Jimmycomelately 0.15	12/5/2022	1		30	13	95	12				7.8				0.1		199		2.5			1
Jimmycomelately 0.15	1/9/2023	1	1.9	29.32	12.3	99	4		306.19	1.54	7.6	11.64			0	"6,308.99"	98		5.2	928.05	40.76	6
Jimmycomelately 0.15	2/13/2023	1		29.8	12.8	98	12				7.8				0.1		163		4.1			2
Jimmycomelately 0.15	3/13/2023	1	3.7	29.61	12.5	97	4		438.69	0.86	7	11.73			0.1	"7,832.02"	119		4.3	721.48	39.24	6
Jimmycomelately 0.15	4/10/2023	1		30.03	12.4	100	4				7.2				0		92		6			6
Jimmycomelately 0.15	5/15/2023	1	10	29.92	10.4	96	6		191.41	1.02	7.7	16.41			0.1	"8,292.98"	159		11.8	450.92	41.57	2
Jimmycomelately 0.15	6/12/2023	1		29.97	10.4	96	48				7.6				0.1		211		11.7			0
Jimmycomelately 0.15	7/10/2023	1		29.99	9.9	93	49				7.8				0.1		268		12.6			0
Jimmycomelately 0.15	8/14/2023	1		30.02	9	90	56				7.7				0.1		293		15.1			0
Jimmycomelately 0.15	9/11/2023	1	64.2	30.02	9.2	87	1		225.46	3.19	7.7	37.35			0.1	"8,060.20"	299		12.7			2
Jimmycomelately 0.15	10/9/2023	1		29.5	8.3	77	80				7.5				0.1		294		11.4			1
Jimmycomelately 0.15	11/13/2023	1	18.4	29.97	10.9	90	36		165.78	2.08	7.7	29.18			0.1	"7,474.74"	232		7.4			1
Jimmycomelately 0.15	12/11/2023	1		30.2	11.9	95	32				7.7				0.1		186		5.9			4
Jimmycomelately 0.15	1/9/2024	1		29.44	12.4	98	160				7.6				0.1		142		4.8			17
Jimmycomelately 0.15	2/22/2024	1		30.25	12.4	98	4				7.8				0.1		131		5.8			5
Jimmycomelately 0.15	4/4/2024	1		29.83	12.5	99	244				7.8				0.1		142		5.4			4
Jimmycomelately 0.15	8/21/2024	1		30.09	9.6	92	14				7.7				0.1		279		13.5			0
Jimmycomelately 0.15	11/13/2024	1		29.5	10.4	90	4				7.9				0.1		224		8			6
Johnson 0.0	5/12/2015	1					18								0.1			0.68	10.8			
Johnson 0.0	8/13/2015	1					26								0.1			0.47	15.1			
Johnson 0.0	10/8/2015	1	10.9	30.11	10.4		64		59.7	1.2	8.1	61.7			0.1	"8,587.70"	290	0.49	11.8	247.2	70.1	5
Johnson 0.0	11/23/2015	1	0	29.86	12.9		52		348.9	1.9	8	54			0.1	"12,496.60"	227	0.8	4.1	"1,215.60"	83	11
Johnson 0.0	12/17/2015	1	0.8	29.69	12.6		18		208.7	4.1	7.7	39.6			0.1	"11,739.30"	170	0.88	5.2	865.9	87.1	19
Johnson 0.0	1/25/2016	1	4.5				14		177	3.3		46.22			0.1	"9,927.97"	179	0.76	4.5	757.21	76.24	
Johnson 0.0	2/17/2016	1	4.8	29.42	11.9		8		208.43	3.29	7.6	51.18			0.1	"9,375.28"	205	0.9	7.4	"1,178.38"	90.46	14
Johnson 0.0	3/15/2016	1	0	30.2	12.7		16		165.21	3.04	7.5	43.57			0.1	"11,610.39"	168	1.04	5.3	"1,209.42"	81.14	26
Johnson 0.0	4/11/2016	1	5.1		11.4		8		143.51	1.49	8.2	49.37			0.1	"8,826.09"	280	0.48	9.3	468.84	54.98	2
Johnson 0.0	5/17/2016	1	8	30.3	11.3		8		85.87	0.55	8	25.97			0.1	"5,006.35"	163	0.52	9.7	177.93	36.49	2
Johnson 0.0	6/21/2016	1	7.6	30.3	10.6		472		286.15	1.13	8.1	55.75			0.1	"9,409.27"	288	0.38	12	535.8	71.8	2
Johnson 0.0	7/19/2016	1	3.1	30.1	10.1		30		117.68	0.58	8.1	39.59			0.1	"6,046.63"	198	0.42	14.3	340.47	46.69	1
Johnson 0.0	8/15/2016	1	5.5	30.09	10		14		133	1	8.1	46.15			0.1	"6,912.36"	220	0.35	14.2	318.99	48.91	1
Johnson 0.0	9/20/2016	1	12.5	30.17	10.7		6		229.67	1.09	8	66.05			0.2	"9,798.60"	327	0.3	10.9	466.19	79.59	0
Johnson 0.0	10/18/2016	1	14.6	29.98	10.9	95	2		845.72	2.69	7.9	62.55			0.1	"10,743.83"	290	0.4	9.4	"1,370.26"	55.74	1
Johnson 0.0	11/14/2016	1	20.6	30.05	10.7	94	4		248.44	1.47	7.9	55.34			0.2	"10,897.51"	310	0.4	9.7	"1,200.08"	81.14	0
Johnson 0.0	12/13/2016	1	8	30.33	13.7	99	2		452.45	0.63	8.3	55.36			0.2	"10,118.21"	311	0.38	2.3	"1,013.33"	75.87	1
Johnson 0.0	1/9/2017	1	7.6	29.6	13.8	98	4		406.45	0.85	7.8	56.25			0.2	"9,053.65"	390	0.46	1	855.98	108.39	4
Johnson 0.0	2/14/2017	1	9	30.03	13.8	100	2	0.6	599.77	2.5	8.1	41.07			0.1	"17,984.66"	212		2.2	"1,266.03"	93.53	15
Johnson 0.0	3/14/2017	1	7	29.69	12.2	99	4		350.79	3.12	7.6	30.83			0.1	"8,824.89"	159	0.9	5.9	987.76	107.84	28
Johnson 0.0	4/17/2017	1	5	29.8	11.7	99	2		227.94	2.08	7.9	30.89			0.1	"9,684.12"	190	0.8	7.7	433.12	90.83	14
Johnson 0.0	5/9/2017	1	7.1	30.09	11.7	99	2		147.31	0.98	8.1	32.73			0.1	"7,971.07"	222	0.48	8.5	448.55	60.5	4
Johnson 0.0	6/13/2017	1	6.5	30.11	10.8	97	26		301.89	1.45	8.1	51.24			0.1	"9,777.25"	270	0.38	11	665.8	97.3	2
Johnson 0.0	7/18/2017	1	8.9	30.03	10.4	97	38		258.13	1.18	8.4	53.11			0.1	"10,387.92"	261	0.3	12.4	546.94	99.36	1
Johnson 0.0	8/14/2017	1	0	30.02	10.4	98	16		58.17	0.6	8.2	28.44			0.1	"4,662.92"	167	0.46	12.7	208.41	58.65	16
Johnson 0.0	9/19/2017	1	7.5	29.73	10.8	97	4		302.62	1.33	8.3	60.19			0.2	"9,238.55"	319	0.26	10.4	470.01	89.39	1
Johnson 0.0	10/10/2017	1	1.6	29.86	11.3	97	2		245.22	1.38	8.3	64.77			0.2	"10,463.20"	346	0.27	8.4	380.15	96.12	1
Johnson 0.0	11/13/2017	1	8.5	29.61	11.6	97	72		294.3	3.95		82.14			0.1	"9,476.85"	258	0.62	7.1	846.85	131.45	8
Johnson 0.0	12/12/2017	1	6.8	30.48	13.3	98	2		255.62	1.33		41.91			0.1	"10,186.97"	246	0.45	3.7	605.17	70.63	3
Johnson 0.0	1/8/2018	1	4.5	29.78	12.5	100	4		248.1	2.7		37.93			0.1	"9,103.14"	176	0.84	5.4	767.98	80.62	15
Johnson 0.0	2/13/2018	1	6	30.3	14	100	10		217.48	1.74	8.1	35.75			0.1	"9,351.61"	216	0.62	2.1	641.71	91.78	8
Johnson 0.0	3/13/2018	1	9.2	29.66	12.5	100	4		319.95	2.58	8.1	30.05			0.1	"9,208.51"	163	0.75	5.5	793.78	109.98	20
Johnson 0.0	4/16/2018	1	41	29.6	12.2	101	76		284.68	2.72	7.9	43.15			0.1	"7,629.41"	138	1.47	6.7	"1,319.98"	226.83	289
Johnson 0.0	5/15/2018	1	6.2	29.94	10.8	99	38		154.24	1	8.2	38.71			0.1	"7,542.44"	226	0.54	11.5	433.63	62.9	3
Johnson 0.0	6/12/2018	1	4.8	30.1	11.5	99	22		196.37	0.8	8.1	41.04			0.1	"8,171.55"	229	0.5	9.3	421.69	65.37	2
Johnson 0.0	7/10/2018	1	5.6	30.25	10.3	98	110		161.36	0.78	8.2	47.12			0.1	"7,404.98"	223	0.4	13.6	679.43	74.34	1
Johnson 0.0	8/13/2018	1	5.1	30.09	10.3	99	50		87.86	0.5	8.2	39.98			0.1	"5,618.76"	188	0.48	13.8	250.95	49.87	1
Johnson 0.0	9/11/2018	1	6	29.92	10.4	98	48		130.24	0.8	8.3	49.46			0.1	"7,312.41"	244	0.36	12.7	235.65	61.99	1
Johnson 0.0	10/9/2018	1	2.8	29.93	10.9	98	24		257.86	0.37	8.2	85.81			0.1	"9,284.75"	289	0.5	10.4	620.25	106.02	2
Johnson 0.0	11/13/2018	1	0.3	30.33	12.5	96	2		160.89	0.98	8	47.46			0.2	"10,653.29"	332	0.45	5	319.01	60.85	1
Johnson 0.0	12/11/2018	1	6.5	29.68	12.2	97	6		162.87	0.79		40.9			0.1	"8,313.42"	285	0.56	5	338.43	58.29	0
Johnson 0.0	1/7/2019	1	4.6	30.04	13.4	100	2		388.25	2.38	7.9	42.7			0.1	"9,309.62"	212	0.6	3.6	946	92.46	12
Johnson 0.0	2/26/2019	1	4.7	30.16	14.3	101	12		332.73	1.91		45.59			0.1	"7,768.09"	237	0.76	1.5	"2,019.69"	88.76	14
Johnson 0.0	3/12/2019	1	2.6	29.83	13.4	101	6		198.31	1.76	8	46.41			0.1	"8,342.53"	248	0.6	3.1	687.93	73.56	10
Johnson 0.0	4/15/2019	1	3.8	29.8	12.7	101	2		165.93	1.55	8	29.88			0.1	"8,107.75"	185	0.8	5.4	600.42	65.54	11
Johnson 0.0	5/14/2019	1	7.7	29.9	11.1	98	2		137.29	0.68	8.1	35.48			0.1	"6,622.98"	208	0.43	9.8	353.63	50.57	2
Johnson 0.0	6/11/2019	1	14.9	30.27	10.7	99	66		106.07	1.18	7.8	33.6			0.1	"5,876.23"	191	0.5	12.5	234.38	47.14	2
Johnson 0.0	7/9/2019	1	8.7	29.96	10.5	99	54		87.73	0.74	7.9	29.8			0.1	"5,423.22"	182	0.46	12.6	187.71	40.61	1
Johnson 0.0	8/12/2019	1	13	30.12	10.3	100	166		54.61	0.56	8.1	24.5			0.1	"4,561.10"	172	0.53	14.4	129.33	34.11	1
Johnson 0.0	9/10/2019	1	4.3	29.93	10.3	100	174		64.64	0.69	7.6	30.01			0.9	"5,300.97"	193	0.55	13.9	208.89	54.27	4
Johnson 0.0	10/8/2019	1	4.2	29.87	11.2	97	14		108.72	1.32	7.8	50.08			0.1	"9,306.19"	291	0.38	9.1	390.74	78.26	1
Johnson 0.0	11/12/2019	1	2.9	30.09	11.2	94	2		20.74	0.97	7.7	50.71			0.2	"11,167.07"	333	0.3	8.1	210.4	75.2	1
Johnson 0.0	12/10/2019	1	8.1	30.1	12.2	97	2		516.81	1.49	8	47.63			0.1	"9,074.05"	287	0.46	6	792.33	63.27	1
Johnson 0.0	1/21/2020	1	17.4	29.57	12.9	100	6		440.94	3.6	7.7	39.22			0.1	"9,162.05"	158	1	4.3	"1,125.79"	88.57	
Johnson 0.0	2/11/2020	1		30.23	13	100	6				7.6				0.1		191	0.86	4.8			19
Johnson 0.0	3/10/2020	1	2.9	30.16	13.4	99	4		236.35	1.13	8	38.94			0.1	"9,243.23"	255	0.55	3.3	709.24	60.23	5
Johnson 0.0	4/12/2020	1		30.25	11.9	101	6				8				0.1		217	0.5	8.6			1
Johnson 0.0	5/12/2020	1		29.62	10.7	99	8				8				0.1		219	0.5	11.2			4
Johnson 0.0	6/15/2020	1	5.4	29.79	11.1	99	112		227.16	3.05		34.94			0.1	"8,906.34"	163	0.75	10	657.14	84.85	20
Johnson 0.0	7/14/2020	1	5.1	30.13	10.7	98	88		198.53	0.65		40.84			0.1	"7,637.38"	226	0.4	11.7	389.16	53.88	0
Johnson 0.0	8/12/2020	1		29.98	10.5	98	80								0.1		195		12.4			0
Johnson 0.0	9/28/2020	1		30.31	10.8	97	58				7.9				0.2		320	0.3	11			1
Johnson 0.0	10/12/2020	1	8.2	30.11	10.7	95	368		100.81	1.2	8	64.85			0.2	"10,242.05"	332	0.34	10.3			1
Johnson 0.0	11/16/2020	1	5	29.9	11.9	95	2		246.27	1.27	7.9	67.45			0.2	"9,653.37"	319	0.45	5.5			1
Johnson 0.0	12/7/2020	1		30.1	12.3	97	4				8				0.2		331	0.35	5.5			1
Johnson 0.0	1/11/2021	1		29.91	12.4	100	56				7				0.1		213	0.74	6			35
Johnson 0.0	2/9/2021	1		30.16	13.4	99	10				8.1				0.1		246	0.6	3			7
Johnson 0.0	3/8/2021	1	13.1	29.92	13.4	102	4		214.63	0.94	8.1	40.64			0.1	"7,950.56"	257	0.54	3.8	639.06	56.91	4
Johnson 0.0	4/19/2021	1		30.2	12.6	110	18				8.6				0.1		267	0.5	9.7			1
Johnson 0.0	5/10/2021	1	7.5	30.24	11.8	101	20		71.34	0.89	8.2	25.67			0.1	"4,563.46"	203	0.6	8.8	257.58	35.29	2
Johnson 0.0	6/14/2021	1		29.95	10.7	98	142				7.9				0.1		219	0.5	11.5			10
Johnson 0.0	7/12/2021	1	1.6	30.04	10.4	98	71		91.89	1.04	7.9	27.76			0.1	"4,149.39"	156	0.5	13.2	182.25	40.1	2
Johnson 0.0	8/9/2021	1		30.09	10.2	99	158				7.9				0.1		86	0.6				2
Johnson 0.0	9/13/2021	1	3.6	30.16	10.5	98	620		200.99	1.06	8	38.7			0.1	"7,133.42"	275	0.34	12.5	302.84	70.15	1
Johnson 0.0	10/11/2021	1		30.23	11.7	97	8				8				0.2		347	0.32	7.8			3
Johnson 0.0	11/8/2021	1	0.7	29.92	12.1	96	26		44.56	1.08	8	45.96			0.2	"9,177.90"	339	0.38	5.7	300.91	65.15	1
Johnson 0.0	12/13/2021	1		29.39	12.8	100	80				7.4				0.1		170	0.85	4.2			20
Johnson 0.0	1/10/2022	1	29.6	30.19	13.7	101	10		327.88	2.53	7.7	42.09			0.1	"7,278.17"	191	0.9	2.9	929.68	86.81	23
Johnson 0.0	2/14/2022	1		29.78	12.7	100	8				7.9				0.1		301	0.5	4.9			2
Johnson 0.0	3/14/2022	1	3.2	29.95	12.7	102	8		209.34	1.26		38.65			0.1	"8,232.17"	253	0.56	5.8	571.43	55.42	5
Johnson 0.0	4/26/2022	1		29.95	12.1	101	4				8.3				0.1		240	0.6	7.6			4
Johnson 0.0	5/9/2022	1	2.1	29.84	12.3	101	10		117.53	1.61	8.2	24.61			0.1	"6,665.11"	182	0.75	6.5	464.89	44.44	8
Johnson 0.0	6/13/2022	1		29.97	11.4	100	58				8.1				0.1		167	0.66	9.6			5
Johnson 0.0	7/12/2022	1	10.4	29.9	10.1	98	78		352.79	2.05	8.1	50.38			0.1	"8,405.58"	286	0.35	13.7	494.55	75.2	1
Johnson 0.0	8/8/2022	1		29.93	9.9	98	86				8.1				0.1		196	0.36	14.8			1
Johnson 0.0	9/12/2022	1	2.9	29.97	10	98	32		224.8	0.95	8.2	44.16			0.1	"7,060.72"	208	0.35	14.3	368.26	72.11	1
Johnson 0.0	10/10/2022	1		30	10.8	98	88				8.2				0.1		235	0.35	11.2			1
Johnson 0.0	11/14/2022	1	0.7	30.4	12.7	98	16		44.56	1.08	8.1	45.96			0.2	"9,177.90"	316	0.38	5.1	300.91	65.15	2
Johnson 0.0	12/5/2022	1		29.99	13.5	98	8				8.1				0.2		315	0.38	2.3			0
Johnson 0.0	1/9/2023	1	3.3	29.26	12.4	100	16		280.74	2.23	8.2	45.34			0.1	"8,343.26"	256	5.4	5.2	816.63	73.57	4
Johnson 0.0	2/13/2023	1		29.78	13.2	102	2				8.3				0.1		288	0.46	4.4			2
Johnson 0.0	3/13/2023	1	5.5	29.61	12.7	100	70		497.14	1.64	8.1	36.8			0.1	"7,695.22"	227	0.65	4.7	913.83	73.84	9
Johnson 0.0	4/10/2023	1		29.93	12.4	102	4				8.2				0.1		251	0.5	7.3			4
Johnson 0.0	5/15/2023	1	9.5	29.92	10.5	99	132		85.18	1.42	7.9	24.4			0.1	"4,141.00"	144	0.65	12.5	312.89	48.89	5
Johnson 0.0	6/12/2023	1		29.96	10.7	100	152				7.8				0.1		171	0.54	12.2			3
Johnson 0.0	7/10/2023	1		29.99	10.6	99	74				8.1				0.1		192	0.38	12.7			2
Johnson 0.0	8/14/2023	1		30.01	9.6	98	656				8				0.1		218	0.4	16			1
